Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
5.85,5.8518623969264008,28.602954914055864,54046.751260770972,50413.96630785249,33.050585791597655,1540.6981106002154,1020.7597822568672
6.1499999999999995,6.1518928849534609,28.597558123333851,54041.193959533732,50413.858253746395,33.050433205999894,1540.6912462766279,1020.7627302428806
6.4499999999999993,6.4519228623621,28.591722875148463,54030.973688202,50409.8121775977,33.04737989743731,1540.6803790286576,1020.7636453690941
6.7499999999999991,6.75195274769029,28.585126501017697,54017.920650994587,50403.837947428066,33.042907387286405,1540.6663591392153,1020.7637454651367
7.0499999999999989,7.0519812611222923,28.580439091803321,54026.473357088478,50416.228639448935,33.051961834687368,1540.6707001178927,1020.7733690680749
7.35,7.352008073403919,28.577018502373178,54022.997992395751,50416.2040950476,33.051866666304022,1540.6682000128808,1020.7757095891911
7.6499999999999995,7.652033338602541,28.573900567481349,54032.103499627978,50427.636337183889,33.060212180198349,1540.675219960385,1020.7842850336476
7.9499999999999993,7.95205711810981,28.571684304094735,54029.803415526956,50427.575796228237,33.060088166376332,1540.6753164829138,1020.786207848996
8.25,8.2520804588860663,28.571888469973537,54030.57918213652,50428.107656145134,33.06039619594884,1540.681148588284,1020.7876591421393
8.5499999999999989,8.5521028621836912,28.568842820822379,54033.48795874558,50433.689728446581,33.064431203373658,1540.6838005845839,1020.7929758313592
8.85,8.8521243921269654,28.566448770149847,54029.135904138035,50431.881471155153,33.063019706165342,1540.6821566921014,1020.7939907878077
9.1499999999999986,9.1521450579429917,28.563529394977582,54032.130691840088,50437.425709391777,33.0670265588989,1540.6850537827017,1020.7992447512335
9.45,9.4521640076333568,28.5583688976597,54034.450648893719,50444.451316416787,33.072128941816146,1540.6842079167764,1020.8060575041302
9.75,9.7521824281999674,28.551842836390186,54015.855169831964,50433.236569336572,33.063793692637965,1540.6662709000038,1020.803234062936
10.049999999999999,10.052201180485053,28.548859964332056,54010.417838254449,50430.968907862683,33.0620445931459,1540.6629835757233,1020.8041888549415
10.35,10.352218565872729,28.539745555188716,54009.947372690571,50439.114729278248,33.067978723458147,1540.6543693779033,1020.8129244669972
10.649999999999999,10.652234153001817,28.53402018528627,54005.6769495913,50440.520591086366,33.068940795965943,1540.6479344422421,1020.8168147237053
10.95,10.952248420731284,28.529000579462892,54005.64139895884,50445.217372205916,33.072326371589483,1540.6455843260274,1020.8222918166611
11.25,11.252261983841875,28.522786954820081,53992.468379239384,50438.767720387747,33.067500974564119,1540.63200099763,1020.8219984346288
11.549999999999999,11.552275807201019,28.518475054999232,53980.889082735113,50432.013456344437,33.062448035553054,1540.6223328722165,1020.820909463083
11.85,11.852289910389462,28.516260817149423,53974.046922376634,50427.707483891063,33.059195572909076,1540.6191397896334,1020.8204828315936
12.149999999999999,12.152303374297503,28.507963662472143,53968.014150272676,50429.88973632273,33.060733284975434,1540.6076764567665,1020.8256485688705
12.45,12.452316529546287,28.50069553255625,53948.500431124354,50418.503810194023,33.052272698152272,1540.5879589231304,1020.8229719887271
12.75,12.752328430537121,28.473695554146584,53924.145913136912,50421.188730573347,33.054208869985473,1540.5359762363853,1020.8345728280985
13.073440399169922,13.075779632833513,28.471209812100064,53920.602165653283,50420.218988061431,33.053407995260315,1540.5351514555248,1020.8361751360294
